product_id,customer_id,name_category,base_price,rating,age,gender,location,membership_level
PROD-5183,CUST-92016,Sports,602.12,3.0,39.0,Female,Can Tho,Gold
PROD-6675,CUST-47602,Home & Kitchen,728.0,1.0,42.0,Male,Da Nang,Gold
PROD-2004,CUST-99813,Home & Kitchen,188.64,3.025557461406518,42.0,Female,Can Tho,Platinum
PROD-2049,CUST-89845,Clothing,681.14,3.025557461406518,25.0,Female,Ho Chi Minh City,Gold
PROD-1525,CUST-73792,Home & Kitchen,695.62,2.9,42.0,Female,Can Tho,Gold
PROD-8373,CUST-35398,Home & Kitchen,511.8782034454471,3.025557461406518,63.0,Other,Da Nang,Platinum
PROD-9453,CUST-44010,Clothing,67.07,1.5,42.0,Female,Can Tho,Platinum
PROD-5934,CUST-75634,Sports,511.8782034454471,3.025557461406518,42.0,Female,Hanoi,Silver
PROD-3969,CUST-58551,Beauty,511.8782034454471,2.7,32.0,Unknown,Da Nang,Silver
PROD-4853,CUST-24915,Beauty,691.22,3.025557461406518,42.0,Unknown,Hai Phong,Platinum
PROD-8706,CUST-53547,Clothing,511.8782034454471,3.025557461406518,42.0,Male,Da Nang,Silver
PROD-8520,CUST-23661,Sports,794.91,3.6,42.0,Male,Hai Phong,Bronze
PROD-4888,CUST-93922,Clothing,511.8782034454471,4.7,42.0,Other,Hai Phong,Silver
PROD-1119,CUST-97603,Beauty,316.67,3.025557461406518,42.0,Unknown,Hai Phong,Silver
PROD-1487,CUST-32993,Beauty,405.0,1.6,53.0,Male,Da Nang,Gold
PROD-7722,CUST-58300,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Unknown,Da Nang,Bronze
PROD-6270,CUST-41165,Electronics,511.8782034454471,2.5,62.0,Male,Da Nang,Bronze
PROD-5330,CUST-58422,Clothing,511.8782034454471,3.025557461406518,52.0,Male,Hai Phong,Bronze
PROD-3185,CUST-24169,Home & Kitchen,511.8782034454471,4.3,42.0,Female,Hanoi,Gold
PROD-2462,CUST-47245,Beauty,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Bronze
PROD-9304,CUST-67427,Sports,511.8782034454471,4.5,42.0,Unknown,Da Nang,Bronze
PROD-8942,CUST-92712,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Other,Hanoi,Platinum
PROD-3211,CUST-88821,Home & Kitchen,405.72,3.3,15.0,Male,Ho Chi Minh City,Silver
PROD-8310,CUST-21944,Home & Kitchen,511.8782034454471,3.025557461406518,15.0,Unknown,Hanoi,Silver
PROD-6207,CUST-93850,Beauty,302.98,4.4,20.0,Other,Ho Chi Minh City,Platinum
PROD-7905,CUST-69226,Home & Kitchen,511.8782034454471,3.025557461406518,47.0,Unknown,Hai Phong,Gold
PROD-9582,CUST-22552,Electronics,884.18,4.5,42.0,Unknown,Hai Phong,Bronze
PROD-8126,CUST-20754,Beauty,511.8782034454471,3.025557461406518,42.0,Other,Hanoi,Bronze
PROD-3814,CUST-62320,Clothing,511.8782034454471,3.4,42.0,Male,Hanoi,Platinum
PROD-6193,CUST-40969,Sports,511.8782034454471,2.9,42.0,Other,Hanoi,Silver
PROD-2399,CUST-89948,Electronics,511.8782034454471,4.0,42.0,Unknown,Can Tho,Gold
PROD-2050,CUST-72107,Beauty,946.49,3.6,42.0,Unknown,Da Nang,Bronze
PROD-7356,CUST-85226,Home & Kitchen,511.8782034454471,3.4,42.0,Female,Hanoi,Platinum
PROD-3889,CUST-83655,Home & Kitchen,511.8782034454471,2.4,41.0,Female,Hai Phong,Silver
PROD-2459,CUST-59545,Sports,878.22,3.025557461406518,42.0,Male,Can Tho,Bronze
PROD-1974,CUST-25644,Sports,511.8782034454471,3.025557461406518,46.0,Female,Hai Phong,Platinum
PROD-7453,CUST-77753,Clothing,797.19,4.7,42.0,Male,Da Nang,Bronze
PROD-7004,CUST-76429,Clothing,511.8782034454471,2.2,42.0,Male,Hai Phong,Gold
PROD-8384,CUST-97841,Beauty,511.8782034454471,3.025557461406518,42.0,Other,Da Nang,Silver
PROD-7477,CUST-13371,Clothing,589.39,3.025557461406518,47.0,Unknown,Can Tho,Silver
PROD-4452,CUST-98295,Clothing,438.34,3.025557461406518,41.0,Male,Ho Chi Minh City,Silver
PROD-4027,CUST-48018,Sports,511.8782034454471,3.025557461406518,46.0,Female,Da Nang,Silver
PROD-9365,CUST-57627,Sports,511.8782034454471,4.6,61.0,Female,Da Nang,Bronze
PROD-3811,CUST-13385,Clothing,511.8782034454471,4.5,42.0,Unknown,Hanoi,Silver
PROD-6695,CUST-88911,Beauty,840.54,3.025557461406518,42.0,Female,Ho Chi Minh City,Gold
PROD-2114,CUST-35011,Beauty,511.8782034454471,3.0,42.0,Male,Da Nang,Platinum
PROD-8447,CUST-89219,Clothing,511.8782034454471,3.025557461406518,42.0,Female,Da Nang,Gold
PROD-5248,CUST-35610,Sports,482.64,3.025557461406518,42.0,Female,Hai Phong,Platinum
PROD-3750,CUST-95288,Home & Kitchen,511.8782034454471,3.025557461406518,62.0,Male,Da Nang,Gold
PROD-8229,CUST-83456,Beauty,511.8782034454471,3.025557461406518,36.0,Male,Hai Phong,Platinum
PROD-9561,CUST-56658,Electronics,132.76,4.5,42.0,Female,Can Tho,Gold
PROD-2496,CUST-88797,Clothing,511.8782034454471,1.2,42.0,Male,Hanoi,Bronze
PROD-5693,CUST-83538,Electronics,511.8782034454471,3.0,42.0,Male,Can Tho,Gold
PROD-6828,CUST-38201,Sports,221.14,3.025557461406518,28.0,Unknown,Hai Phong,Platinum
PROD-3093,CUST-44744,Sports,830.85,3.025557461406518,42.0,Unknown,Hai Phong,Bronze
PROD-3248,CUST-79282,Clothing,511.8782034454471,3.025557461406518,66.0,Male,Hanoi,Gold
PROD-5710,CUST-10983,Clothing,511.8782034454471,4.6,42.0,Other,Da Nang,Platinum
PROD-4848,CUST-79139,Home & Kitchen,511.8782034454471,2.7,65.0,Unknown,Hai Phong,Platinum
PROD-3765,CUST-45136,Sports,733.8,2.3,42.0,Unknown,Da Nang,Gold
PROD-7095,CUST-37649,Sports,788.86,2.6,42.0,Female,Hanoi,Platinum
PROD-8026,CUST-54277,Home & Kitchen,516.25,3.025557461406518,42.0,Female,Can Tho,Bronze
PROD-6063,CUST-64226,Electronics,511.8782034454471,3.025557461406518,42.0,Unknown,Can Tho,Bronze
PROD-8045,CUST-77361,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Male,Da Nang,Platinum
PROD-8552,CUST-38830,Clothing,511.8782034454471,3.025557461406518,24.0,Unknown,Ho Chi Minh City,Silver
PROD-4146,CUST-91209,Clothing,511.8782034454471,3.025557461406518,54.0,Female,Hanoi,Silver
PROD-9349,CUST-46733,Electronics,273.97,3.025557461406518,42.0,Female,Hanoi,Bronze
PROD-1309,CUST-64903,Sports,511.8782034454471,3.025557461406518,42.0,Male,Can Tho,Silver
PROD-7898,CUST-93070,Sports,511.8782034454471,3.025557461406518,42.0,Unknown,Hai Phong,Platinum
PROD-2488,CUST-87021,Clothing,511.8782034454471,2.8,42.0,Female,Ho Chi Minh City,Gold
PROD-1561,CUST-98659,Clothing,511.8782034454471,4.5,35.0,Other,Hai Phong,Bronze
PROD-6693,CUST-18737,Clothing,511.8782034454471,4.6,42.0,Male,Da Nang,Silver
PROD-3636,CUST-87858,Clothing,511.8782034454471,4.8,66.0,Male,Ho Chi Minh City,Platinum
PROD-6746,CUST-78513,Beauty,611.23,2.6,42.0,Female,Hanoi,Gold
PROD-4345,CUST-74799,Electronics,728.33,3.025557461406518,55.0,Other,Hanoi,Gold
PROD-6183,CUST-42490,Home & Kitchen,511.8782034454471,2.6,52.0,Male,Hai Phong,Bronze
PROD-2206,CUST-48589,Home & Kitchen,511.8782034454471,3.025557461406518,40.0,Male,Hai Phong,Gold
PROD-5170,CUST-91065,Electronics,903.05,3.025557461406518,42.0,Female,Can Tho,Bronze
PROD-8930,CUST-57548,Clothing,511.8782034454471,1.4,42.0,Female,Ho Chi Minh City,Gold
PROD-2708,CUST-13224,Sports,544.63,3.025557461406518,42.0,Female,Da Nang,Silver
PROD-9001,CUST-95909,Clothing,511.8782034454471,3.025557461406518,42.0,Female,Can Tho,Platinum
PROD-9812,CUST-39905,Beauty,244.87,3.025557461406518,42.0,Female,Da Nang,Gold
PROD-3300,CUST-28877,Clothing,359.11,3.025557461406518,49.0,Female,Ho Chi Minh City,Silver
PROD-8708,CUST-10195,Sports,511.8782034454471,3.1,42.0,Male,Da Nang,Platinum
PROD-1465,CUST-70067,Home & Kitchen,511.8782034454471,1.2,46.0,Female,Can Tho,Platinum
PROD-4850,CUST-97313,Electronics,511.8782034454471,3.6,32.0,Unknown,Ho Chi Minh City,Platinum
PROD-7200,CUST-72516,Beauty,511.8782034454471,3.025557461406518,42.0,Unknown,Can Tho,Bronze
PROD-2302,CUST-53266,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Unknown,Ho Chi Minh City,Platinum
PROD-8151,CUST-33092,Sports,511.8782034454471,2.2,42.0,Male,Da Nang,Platinum
PROD-8499,CUST-63210,Electronics,511.8782034454471,3.025557461406518,42.0,Other,Ho Chi Minh City,Platinum
PROD-8837,CUST-78725,Electronics,511.8782034454471,3.025557461406518,39.0,Male,Da Nang,Bronze
PROD-2045,CUST-21764,Sports,511.8782034454471,3.025557461406518,42.0,Female,Hai Phong,Silver
PROD-4302,CUST-54430,Clothing,511.8782034454471,3.025557461406518,42.0,Male,Ho Chi Minh City,Bronze
PROD-8508,CUST-18268,Beauty,511.8782034454471,1.7,42.0,Unknown,Hanoi,Silver
PROD-4794,CUST-24531,Electronics,511.8782034454471,3.025557461406518,42.0,Male,Can Tho,Platinum
PROD-9439,CUST-94955,Home & Kitchen,218.47,3.025557461406518,42.0,Male,Da Nang,Silver
PROD-4706,CUST-56829,Sports,511.8782034454471,3.025557461406518,42.0,Male,Hai Phong,Platinum
PROD-2715,CUST-65590,Electronics,511.8782034454471,1.9,35.0,Female,Hai Phong,Gold
PROD-7831,CUST-17622,Beauty,511.8782034454471,1.3,42.0,Male,Hai Phong,Silver
PROD-6864,CUST-31696,Beauty,511.8782034454471,4.9,42.0,Female,Hanoi,Gold
PROD-2338,CUST-84644,Beauty,547.9,3.025557461406518,42.0,Unknown,Hai Phong,Bronze
PROD-2628,CUST-62253,Sports,921.16,3.025557461406518,42.0,Other,Hai Phong,Silver
PROD-1279,CUST-13392,Sports,511.8782034454471,1.6,66.0,Other,Da Nang,Gold
PROD-9732,CUST-76505,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Male,Can Tho,Silver
PROD-3953,CUST-25974,Electronics,511.8782034454471,5.0,42.0,Female,Hai Phong,Platinum
PROD-9265,CUST-70973,Beauty,511.8782034454471,1.4,42.0,Other,Hai Phong,Gold
PROD-9719,CUST-44173,Electronics,511.8782034454471,3.025557461406518,42.0,Other,Hanoi,Bronze
PROD-1143,CUST-38910,Sports,511.8782034454471,3.025557461406518,42.0,Female,Hai Phong,Platinum
PROD-3039,CUST-70278,Sports,511.8782034454471,3.025557461406518,60.0,Other,Hanoi,Silver
PROD-7298,CUST-93538,Electronics,511.8782034454471,3.025557461406518,42.0,Other,Hanoi,Silver
PROD-9980,CUST-91934,Beauty,366.0,3.025557461406518,42.0,Other,Da Nang,Bronze
PROD-7138,CUST-82823,Sports,511.8782034454471,1.5,42.0,Female,Da Nang,Platinum
PROD-5764,CUST-83888,Beauty,511.8782034454471,3.025557461406518,42.0,Unknown,Hanoi,Platinum
PROD-6902,CUST-71555,Sports,511.8782034454471,3.025557461406518,42.0,Male,Hai Phong,Silver
PROD-4842,CUST-54726,Sports,950.07,3.025557461406518,42.0,Unknown,Da Nang,Gold
PROD-5168,CUST-91556,Electronics,511.8782034454471,3.025557461406518,42.0,Female,Da Nang,Silver
PROD-8481,CUST-39391,Clothing,511.8782034454471,4.0,42.0,Male,Ho Chi Minh City,Silver
PROD-2662,CUST-31981,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Other,Hai Phong,Silver
PROD-8909,CUST-77026,Beauty,511.8782034454471,4.3,42.0,Female,Hanoi,Platinum
PROD-8228,CUST-44107,Beauty,511.8782034454471,4.8,42.0,Other,Can Tho,Gold
PROD-7320,CUST-82444,Electronics,511.8782034454471,4.4,42.0,Female,Ho Chi Minh City,Gold
PROD-6954,CUST-41463,Sports,511.8782034454471,3.025557461406518,42.0,Male,Hai Phong,Platinum
PROD-2395,CUST-20871,Clothing,836.67,4.8,33.0,Male,Ho Chi Minh City,Bronze
PROD-4959,CUST-44989,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Other,Hanoi,Platinum
PROD-6057,CUST-33403,Beauty,723.94,4.8,42.0,Other,Ho Chi Minh City,Platinum
PROD-6296,CUST-71397,Electronics,996.37,3.025557461406518,42.0,Other,Ho Chi Minh City,Platinum
PROD-5289,CUST-66341,Electronics,511.8782034454471,2.4,68.0,Male,Hanoi,Bronze
PROD-3601,CUST-10152,Clothing,511.8782034454471,3.025557461406518,42.0,Male,Ho Chi Minh City,Bronze
PROD-1079,CUST-66825,Clothing,802.89,3.025557461406518,42.0,Unknown,Hanoi,Gold
PROD-1201,CUST-31958,Electronics,511.8782034454471,3.025557461406518,37.0,Male,Hai Phong,Silver
PROD-6498,CUST-51058,Sports,511.8782034454471,2.8,42.0,Female,Hanoi,Silver
PROD-1386,CUST-16548,Electronics,511.8782034454471,1.3,42.0,Female,Can Tho,Gold
PROD-5645,CUST-49449,Sports,467.48,3.025557461406518,42.0,Unknown,Ho Chi Minh City,Silver
PROD-7121,CUST-64444,Beauty,511.8782034454471,1.2,42.0,Male,Da Nang,Silver
PROD-3103,CUST-33147,Home & Kitchen,786.81,4.2,42.0,Male,Hai Phong,Platinum
PROD-4148,CUST-92783,Electronics,844.34,3.025557461406518,42.0,Other,Hanoi,Gold
PROD-7275,CUST-27249,Home & Kitchen,511.8782034454471,3.8,42.0,Other,Ho Chi Minh City,Gold
PROD-6105,CUST-14100,Clothing,511.8782034454471,3.1,42.0,Male,Can Tho,Platinum
PROD-7295,CUST-60613,Sports,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Bronze
PROD-8611,CUST-98297,Sports,511.8782034454471,4.3,42.0,Male,Hanoi,Silver
PROD-6608,CUST-74718,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Other,Da Nang,Bronze
PROD-7933,CUST-90872,Home & Kitchen,511.8782034454471,3.025557461406518,39.0,Other,Hanoi,Platinum
PROD-7224,CUST-96741,Sports,582.01,3.025557461406518,42.0,Other,Hanoi,Silver
PROD-5299,CUST-20760,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Unknown,Ho Chi Minh City,Bronze
PROD-6472,CUST-57209,Beauty,511.8782034454471,3.7,68.0,Unknown,Hanoi,Silver
PROD-8750,CUST-96319,Electronics,511.8782034454471,2.3,65.0,Male,Ho Chi Minh City,Silver
PROD-7995,CUST-11362,Sports,511.8782034454471,3.025557461406518,53.0,Unknown,Can Tho,Platinum
PROD-5300,CUST-49210,Sports,189.97,2.1,45.0,Unknown,Hanoi,Silver
PROD-1647,CUST-66933,Electronics,511.8782034454471,3.025557461406518,42.0,Other,Ho Chi Minh City,Silver
PROD-3392,CUST-26008,Beauty,511.8782034454471,3.025557461406518,42.0,Female,Da Nang,Silver
PROD-2317,CUST-28522,Electronics,511.8782034454471,1.7,42.0,Other,Hanoi,Silver
PROD-5068,CUST-29449,Home & Kitchen,511.8782034454471,2.2,42.0,Male,Da Nang,Platinum
PROD-9597,CUST-81386,Sports,692.44,3.025557461406518,35.0,Female,Hanoi,Silver
PROD-1876,CUST-98227,Sports,511.8782034454471,3.025557461406518,42.0,Male,Can Tho,Gold
PROD-8212,CUST-47067,Sports,511.8782034454471,2.8,42.0,Male,Hanoi,Gold
PROD-2193,CUST-34191,Clothing,523.32,3.025557461406518,42.0,Female,Hai Phong,Silver
PROD-9548,CUST-21854,Sports,511.8782034454471,3.025557461406518,34.0,Unknown,Hanoi,Gold
PROD-4096,CUST-84534,Electronics,511.8782034454471,3.5,42.0,Other,Da Nang,Silver
PROD-9102,CUST-77117,Beauty,410.94,1.4,42.0,Other,Can Tho,Gold
PROD-2397,CUST-30718,Sports,301.37,1.2,20.0,Male,Can Tho,Bronze
PROD-2349,CUST-10059,Home & Kitchen,511.8782034454471,4.4,31.0,Male,Ho Chi Minh City,Gold
PROD-4561,CUST-64661,Home & Kitchen,511.8782034454471,3.025557461406518,44.0,Unknown,Ho Chi Minh City,Gold
PROD-3044,CUST-15865,Sports,511.8782034454471,3.9,42.0,Female,Da Nang,Silver
PROD-2529,CUST-66368,Sports,568.46,2.2,42.0,Unknown,Hanoi,Bronze
PROD-1717,CUST-66663,Home & Kitchen,699.32,3.025557461406518,42.0,Unknown,Da Nang,Bronze
PROD-3748,CUST-15450,Home & Kitchen,339.34,3.025557461406518,61.0,Unknown,Ho Chi Minh City,Silver
PROD-3258,CUST-29267,Sports,463.81,1.6,42.0,Female,Ho Chi Minh City,Bronze
PROD-8471,CUST-12535,Home & Kitchen,511.8782034454471,1.5,42.0,Female,Da Nang,Silver
PROD-8687,CUST-73403,Clothing,623.54,1.1,42.0,Other,Can Tho,Platinum
PROD-9393,CUST-41037,Clothing,511.8782034454471,4.1,42.0,Male,Hai Phong,Platinum
PROD-7337,CUST-92776,Sports,511.8782034454471,2.1,52.0,Female,Hanoi,Bronze
PROD-9564,CUST-98925,Electronics,401.41,4.4,42.0,Male,Hanoi,Bronze
PROD-8653,CUST-32251,Home & Kitchen,654.91,3.0,42.0,Female,Da Nang,Gold
PROD-3421,CUST-17348,Beauty,511.8782034454471,3.025557461406518,42.0,Male,Hanoi,Bronze
PROD-2087,CUST-33219,Clothing,511.8782034454471,1.5,42.0,Unknown,Ho Chi Minh City,Platinum
PROD-3662,CUST-59682,Home & Kitchen,511.8782034454471,3.025557461406518,36.0,Other,Hanoi,Silver
PROD-6721,CUST-97743,Home & Kitchen,89.5,3.025557461406518,42.0,Unknown,Hai Phong,Platinum
PROD-6411,CUST-47774,Sports,511.8782034454471,3.025557461406518,42.0,Female,Hai Phong,Gold
PROD-6580,CUST-19216,Electronics,154.61,3.025557461406518,57.0,Female,Hanoi,Silver
PROD-1318,CUST-63500,Beauty,511.8782034454471,3.025557461406518,35.0,Female,Hai Phong,Silver
PROD-1430,CUST-18420,Sports,511.8782034454471,3.0,42.0,Other,Ho Chi Minh City,Platinum
PROD-9678,CUST-54931,Clothing,511.8782034454471,4.4,47.0,Other,Hai Phong,Bronze
PROD-6042,CUST-83495,Sports,511.8782034454471,4.5,67.0,Male,Ho Chi Minh City,Platinum
PROD-8367,CUST-36774,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Female,Da Nang,Platinum
PROD-3794,CUST-92216,Beauty,511.8782034454471,3.025557461406518,15.0,Male,Hanoi,Silver
PROD-7594,CUST-82067,Electronics,511.8782034454471,3.025557461406518,36.0,Other,Hai Phong,Bronze
PROD-4709,CUST-96296,Home & Kitchen,819.6,1.2,42.0,Male,Hanoi,Gold
PROD-8050,CUST-40106,Sports,515.2,4.2,42.0,Unknown,Can Tho,Bronze
PROD-7012,CUST-35819,Electronics,511.8782034454471,3.025557461406518,42.0,Female,Hai Phong,Gold
PROD-5783,CUST-72472,Home & Kitchen,511.8782034454471,3.8,42.0,Female,Hanoi,Gold
PROD-2365,CUST-10133,Beauty,511.8782034454471,4.3,42.0,Other,Da Nang,Silver
PROD-2883,CUST-80071,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Male,Ho Chi Minh City,Silver
PROD-1085,CUST-39232,Beauty,511.8782034454471,3.025557461406518,38.0,Male,Hanoi,Bronze
PROD-8933,CUST-64420,Clothing,263.69,1.1,16.0,Male,Hanoi,Silver
PROD-6741,CUST-91039,Sports,511.8782034454471,4.3,42.0,Unknown,Can Tho,Bronze
PROD-2620,CUST-67232,Electronics,511.8782034454471,3.025557461406518,42.0,Other,Da Nang,Silver
PROD-8892,CUST-73825,Clothing,511.8782034454471,3.025557461406518,42.0,Male,Ho Chi Minh City,Gold
PROD-6706,CUST-21668,Clothing,511.8782034454471,2.8,42.0,Unknown,Hai Phong,Silver
PROD-5588,CUST-59195,Electronics,511.8782034454471,4.6,42.0,Unknown,Da Nang,Bronze
PROD-8086,CUST-28281,Electronics,92.48,3.025557461406518,42.0,Male,Da Nang,Platinum
PROD-5719,CUST-27222,Home & Kitchen,511.8782034454471,2.3,42.0,Female,Ho Chi Minh City,Gold
PROD-1783,CUST-80435,Sports,105.55,4.7,17.0,Other,Da Nang,Platinum
PROD-2037,CUST-71625,Clothing,511.8782034454471,3.025557461406518,42.0,Other,Hanoi,Platinum
PROD-8050,CUST-10508,Home & Kitchen,511.8782034454471,1.1,42.0,Other,Hai Phong,Silver
PROD-1773,CUST-32560,Beauty,747.68,4.8,55.0,Female,Hai Phong,Bronze
PROD-7538,CUST-79104,Sports,623.9,3.025557461406518,42.0,Other,Ho Chi Minh City,Gold
PROD-3049,CUST-19575,Electronics,511.8782034454471,3.4,42.0,Male,Hai Phong,Silver
PROD-1335,CUST-37056,Electronics,511.8782034454471,3.2,38.0,Unknown,Hai Phong,Bronze
PROD-1723,CUST-55676,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Female,Hai Phong,Platinum
PROD-1193,CUST-48702,Electronics,653.9,3.025557461406518,31.0,Male,Hanoi,Silver
PROD-5136,CUST-98462,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Other,Can Tho,Gold
PROD-6255,CUST-33563,Beauty,472.53,3.025557461406518,42.0,Male,Can Tho,Silver
PROD-3729,CUST-40976,Beauty,854.09,3.025557461406518,43.0,Female,Da Nang,Silver
PROD-9575,CUST-21659,Sports,522.57,3.025557461406518,70.0,Female,Da Nang,Platinum
PROD-3564,CUST-97615,Clothing,511.8782034454471,1.1,42.0,Other,Hanoi,Platinum
PROD-1071,CUST-66483,Home & Kitchen,28.86,3.025557461406518,42.0,Unknown,Hai Phong,Platinum
PROD-9667,CUST-57480,Sports,511.8782034454471,2.4,37.0,Female,Can Tho,Gold
PROD-1342,CUST-48626,Clothing,674.76,5.0,42.0,Female,Ho Chi Minh City,Silver
PROD-8525,CUST-77232,Electronics,511.8782034454471,4.7,42.0,Unknown,Can Tho,Gold
PROD-7021,CUST-19527,Sports,793.48,4.1,42.0,Unknown,Can Tho,Silver
PROD-2327,CUST-31897,Home & Kitchen,156.16,3.025557461406518,66.0,Male,Can Tho,Platinum
PROD-1714,CUST-84592,Electronics,511.8782034454471,3.025557461406518,42.0,Male,Can Tho,Gold
PROD-7168,CUST-29785,Sports,511.8782034454471,1.1,42.0,Male,Hanoi,Bronze
PROD-7767,CUST-86640,Sports,511.8782034454471,1.7,42.0,Unknown,Can Tho,Silver
PROD-8643,CUST-29484,Sports,511.8782034454471,3.025557461406518,42.0,Male,Da Nang,Silver
PROD-7783,CUST-81342,Sports,511.8782034454471,1.2,42.0,Female,Da Nang,Silver
PROD-1499,CUST-78528,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Female,Can Tho,Bronze
PROD-4413,CUST-76814,Electronics,511.8782034454471,3.4,42.0,Other,Hai Phong,Bronze
PROD-7294,CUST-12038,Beauty,274.18,3.025557461406518,68.0,Unknown,Ho Chi Minh City,Silver
PROD-6282,CUST-15323,Electronics,511.8782034454471,2.6,67.0,Male,Hai Phong,Silver
PROD-1966,CUST-70733,Clothing,511.8782034454471,1.1,42.0,Other,Hai Phong,Bronze
PROD-5078,CUST-15925,Clothing,511.8782034454471,5.0,66.0,Unknown,Hanoi,Platinum
PROD-2493,CUST-94495,Beauty,511.8782034454471,1.1,42.0,Other,Hai Phong,Silver
PROD-8135,CUST-27188,Sports,511.8782034454471,3.025557461406518,42.0,Unknown,Da Nang,Gold
PROD-4857,CUST-90283,Beauty,511.8782034454471,1.3,42.0,Female,Hai Phong,Bronze
PROD-1056,CUST-65004,Clothing,749.07,3.025557461406518,42.0,Female,Da Nang,Silver
PROD-2273,CUST-99357,Sports,511.8782034454471,3.025557461406518,42.0,Female,Da Nang,Silver
PROD-3385,CUST-50575,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Other,Hai Phong,Platinum
PROD-1411,CUST-12076,Beauty,511.8782034454471,3.025557461406518,42.0,Other,Hai Phong,Silver
PROD-8128,CUST-48475,Clothing,891.1,3.025557461406518,42.0,Male,Da Nang,Gold
PROD-3778,CUST-33891,Electronics,511.8782034454471,3.025557461406518,42.0,Unknown,Hai Phong,Silver
PROD-3987,CUST-51646,Beauty,915.56,3.025557461406518,42.0,Female,Hanoi,Gold
PROD-1913,CUST-84786,Home & Kitchen,511.8782034454471,3.025557461406518,37.0,Female,Hai Phong,Bronze
PROD-1657,CUST-36814,Sports,511.8782034454471,3.025557461406518,42.0,Female,Da Nang,Bronze
PROD-2594,CUST-99494,Beauty,511.8782034454471,1.1,34.0,Other,Ho Chi Minh City,Silver
PROD-6313,CUST-77888,Electronics,511.8782034454471,1.2,42.0,Other,Can Tho,Bronze
PROD-7252,CUST-78373,Sports,511.8782034454471,1.4,42.0,Female,Hai Phong,Bronze
PROD-9810,CUST-45383,Beauty,511.8782034454471,2.8,17.0,Female,Can Tho,Silver
PROD-8354,CUST-61579,Clothing,511.8782034454471,3.025557461406518,66.0,Female,Can Tho,Silver
PROD-3586,CUST-95559,Beauty,511.8782034454471,3.025557461406518,42.0,Male,Ho Chi Minh City,Gold
PROD-5891,CUST-61122,Beauty,752.38,3.025557461406518,42.0,Unknown,Ho Chi Minh City,Gold
PROD-2504,CUST-90252,Clothing,511.8782034454471,3.025557461406518,42.0,Female,Can Tho,Silver
PROD-3610,CUST-11056,Home & Kitchen,862.0,2.2,19.0,Male,Hanoi,Platinum
PROD-7361,CUST-60171,Sports,511.8782034454471,4.3,42.0,Male,Hai Phong,Platinum
PROD-1677,CUST-98824,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Other,Ho Chi Minh City,Silver
PROD-9160,CUST-67800,Sports,602.07,4.8,42.0,Unknown,Da Nang,Bronze
PROD-8506,CUST-92103,Home & Kitchen,511.8782034454471,3.025557461406518,43.0,Female,Ho Chi Minh City,Platinum
PROD-2476,CUST-38959,Beauty,956.24,3.025557461406518,42.0,Other,Hai Phong,Gold
PROD-7243,CUST-16335,Electronics,511.8782034454471,3.025557461406518,42.0,Female,Hanoi,Bronze
PROD-3700,CUST-30075,Clothing,511.8782034454471,2.6,22.0,Female,Hanoi,Gold
PROD-1220,CUST-62476,Clothing,511.8782034454471,4.5,42.0,Other,Can Tho,Gold
PROD-8040,CUST-17725,Sports,511.8782034454471,3.7,48.0,Female,Ho Chi Minh City,Platinum
PROD-8786,CUST-71981,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Female,Can Tho,Platinum
PROD-7205,CUST-34646,Home & Kitchen,718.02,3.025557461406518,31.0,Female,Da Nang,Bronze
PROD-7444,CUST-38484,Sports,816.14,3.025557461406518,55.0,Unknown,Hai Phong,Bronze
PROD-9649,CUST-56319,Clothing,511.8782034454471,2.4,42.0,Unknown,Da Nang,Gold
PROD-5318,CUST-55203,Beauty,450.34,1.5,17.0,Male,Hanoi,Silver
PROD-6188,CUST-90716,Beauty,511.8782034454471,3.025557461406518,42.0,Female,Hanoi,Bronze
PROD-3984,CUST-37494,Home & Kitchen,36.74,3.025557461406518,42.0,Unknown,Hanoi,Silver
PROD-7385,CUST-80632,Sports,511.8782034454471,3.025557461406518,42.0,Male,Da Nang,Bronze
PROD-6407,CUST-51101,Home & Kitchen,511.8782034454471,2.2,42.0,Other,Ho Chi Minh City,Platinum
PROD-5701,CUST-64472,Home & Kitchen,511.8782034454471,3.025557461406518,42.0,Female,Da Nang,Platinum
